,0,1,2
3759,MA120,MACD_sig9,WILLR
3760,MA120,MACD_sig9,Psy
3761,MA120,MACD_sig9,Disparity20
3762,MA120,MACD_sig9,Disparity60
3763,MA120,MACD_sig9,ADX
3764,MA120,MACD_sig9,ADOSC
3765,MA120,MACD_sig9,Volume_OSC
3766,MA120,MACD_sig9,upperband
3767,MA120,MACD_sig9,middleband
3768,MA120,MACD_sig9,lowerband
3769,MA120,MACD_OSC,Fast%K
3770,MA120,MACD_OSC,Fast%D
3771,MA120,MACD_OSC,Slow%K
3772,MA120,MACD_OSC,Slow%D
3773,MA120,MACD_OSC,RSI14
3774,MA120,MACD_OSC,RSI signal
3775,MA120,MACD_OSC,CCI
3776,MA120,MACD_OSC,A_Ratio
3777,MA120,MACD_OSC,B_Ratio
3778,MA120,MACD_OSC,ATR
3779,MA120,MACD_OSC,UpDI
3780,MA120,MACD_OSC,DownDI
3781,MA120,MACD_OSC,MFI
3782,MA120,MACD_OSC,Momentum
3783,MA120,MACD_OSC,Sonar
3784,MA120,MACD_OSC,Sonar_sig5
3785,MA120,MACD_OSC,STDEV
3786,MA120,MACD_OSC,Sigma
3787,MA120,MACD_OSC,TRIX
3788,MA120,MACD_OSC,VR
3789,MA120,MACD_OSC,WILLR
3790,MA120,MACD_OSC,Psy
3791,MA120,MACD_OSC,Disparity20
3792,MA120,MACD_OSC,Disparity60
3793,MA120,MACD_OSC,ADX
3794,MA120,MACD_OSC,ADOSC
3795,MA120,MACD_OSC,Volume_OSC
3796,MA120,MACD_OSC,upperband
3797,MA120,MACD_OSC,middleband
3798,MA120,MACD_OSC,lowerband
3799,MA120,Fast%K,Fast%D
3800,MA120,Fast%K,Slow%K
3801,MA120,Fast%K,Slow%D
3802,MA120,Fast%K,RSI14
3803,MA120,Fast%K,RSI signal
3804,MA120,Fast%K,CCI
3805,MA120,Fast%K,A_Ratio
3806,MA120,Fast%K,B_Ratio
3807,MA120,Fast%K,ATR
3808,MA120,Fast%K,UpDI
3809,MA120,Fast%K,DownDI
3810,MA120,Fast%K,MFI
3811,MA120,Fast%K,Momentum
3812,MA120,Fast%K,Sonar
3813,MA120,Fast%K,Sonar_sig5
3814,MA120,Fast%K,STDEV
3815,MA120,Fast%K,Sigma
3816,MA120,Fast%K,TRIX
3817,MA120,Fast%K,VR
3818,MA120,Fast%K,WILLR
3819,MA120,Fast%K,Psy
3820,MA120,Fast%K,Disparity20
3821,MA120,Fast%K,Disparity60
3822,MA120,Fast%K,ADX
3823,MA120,Fast%K,ADOSC
3824,MA120,Fast%K,Volume_OSC
3825,MA120,Fast%K,upperband
3826,MA120,Fast%K,middleband
3827,MA120,Fast%K,lowerband
3828,MA120,Fast%D,Slow%K
3829,MA120,Fast%D,Slow%D
3830,MA120,Fast%D,RSI14
3831,MA120,Fast%D,RSI signal
3832,MA120,Fast%D,CCI
3833,MA120,Fast%D,A_Ratio
3834,MA120,Fast%D,B_Ratio
3835,MA120,Fast%D,ATR
3836,MA120,Fast%D,UpDI
3837,MA120,Fast%D,DownDI
3838,MA120,Fast%D,MFI
3839,MA120,Fast%D,Momentum
3840,MA120,Fast%D,Sonar
3841,MA120,Fast%D,Sonar_sig5
3842,MA120,Fast%D,STDEV
3843,MA120,Fast%D,Sigma
3844,MA120,Fast%D,TRIX
3845,MA120,Fast%D,VR
3846,MA120,Fast%D,WILLR
3847,MA120,Fast%D,Psy
3848,MA120,Fast%D,Disparity20
3849,MA120,Fast%D,Disparity60
3850,MA120,Fast%D,ADX
3851,MA120,Fast%D,ADOSC
3852,MA120,Fast%D,Volume_OSC
3853,MA120,Fast%D,upperband
3854,MA120,Fast%D,middleband
3855,MA120,Fast%D,lowerband
3856,MA120,Slow%K,Slow%D
3857,MA120,Slow%K,RSI14
3858,MA120,Slow%K,RSI signal
3859,MA120,Slow%K,CCI
3860,MA120,Slow%K,A_Ratio
3861,MA120,Slow%K,B_Ratio
3862,MA120,Slow%K,ATR
3863,MA120,Slow%K,UpDI
3864,MA120,Slow%K,DownDI
3865,MA120,Slow%K,MFI
3866,MA120,Slow%K,Momentum
3867,MA120,Slow%K,Sonar
3868,MA120,Slow%K,Sonar_sig5
3869,MA120,Slow%K,STDEV
3870,MA120,Slow%K,Sigma
3871,MA120,Slow%K,TRIX
3872,MA120,Slow%K,VR
3873,MA120,Slow%K,WILLR
3874,MA120,Slow%K,Psy
3875,MA120,Slow%K,Disparity20
3876,MA120,Slow%K,Disparity60
3877,MA120,Slow%K,ADX
3878,MA120,Slow%K,ADOSC
3879,MA120,Slow%K,Volume_OSC
3880,MA120,Slow%K,upperband
3881,MA120,Slow%K,middleband
3882,MA120,Slow%K,lowerband
3883,MA120,Slow%D,RSI14
3884,MA120,Slow%D,RSI signal
3885,MA120,Slow%D,CCI
3886,MA120,Slow%D,A_Ratio
3887,MA120,Slow%D,B_Ratio
3888,MA120,Slow%D,ATR
3889,MA120,Slow%D,UpDI
3890,MA120,Slow%D,DownDI
3891,MA120,Slow%D,MFI
3892,MA120,Slow%D,Momentum
3893,MA120,Slow%D,Sonar
3894,MA120,Slow%D,Sonar_sig5
3895,MA120,Slow%D,STDEV
3896,MA120,Slow%D,Sigma
3897,MA120,Slow%D,TRIX
3898,MA120,Slow%D,VR
3899,MA120,Slow%D,WILLR
3900,MA120,Slow%D,Psy
3901,MA120,Slow%D,Disparity20
3902,MA120,Slow%D,Disparity60
3903,MA120,Slow%D,ADX
3904,MA120,Slow%D,ADOSC
3905,MA120,Slow%D,Volume_OSC
3906,MA120,Slow%D,upperband
3907,MA120,Slow%D,middleband
3908,MA120,Slow%D,lowerband
3909,MA120,RSI14,RSI signal
3910,MA120,RSI14,CCI
3911,MA120,RSI14,A_Ratio
3912,MA120,RSI14,B_Ratio
3913,MA120,RSI14,ATR
3914,MA120,RSI14,UpDI
3915,MA120,RSI14,DownDI
3916,MA120,RSI14,MFI
3917,MA120,RSI14,Momentum
3918,MA120,RSI14,Sonar
3919,MA120,RSI14,Sonar_sig5
3920,MA120,RSI14,STDEV
3921,MA120,RSI14,Sigma
3922,MA120,RSI14,TRIX
3923,MA120,RSI14,VR
3924,MA120,RSI14,WILLR
3925,MA120,RSI14,Psy
3926,MA120,RSI14,Disparity20
3927,MA120,RSI14,Disparity60
3928,MA120,RSI14,ADX
3929,MA120,RSI14,ADOSC
3930,MA120,RSI14,Volume_OSC
3931,MA120,RSI14,upperband
3932,MA120,RSI14,middleband
3933,MA120,RSI14,lowerband
3934,MA120,RSI signal,CCI
3935,MA120,RSI signal,A_Ratio
3936,MA120,RSI signal,B_Ratio
3937,MA120,RSI signal,ATR
3938,MA120,RSI signal,UpDI
3939,MA120,RSI signal,DownDI
3940,MA120,RSI signal,MFI
3941,MA120,RSI signal,Momentum
3942,MA120,RSI signal,Sonar
3943,MA120,RSI signal,Sonar_sig5
3944,MA120,RSI signal,STDEV
3945,MA120,RSI signal,Sigma
3946,MA120,RSI signal,TRIX
3947,MA120,RSI signal,VR
3948,MA120,RSI signal,WILLR
3949,MA120,RSI signal,Psy
3950,MA120,RSI signal,Disparity20
3951,MA120,RSI signal,Disparity60
3952,MA120,RSI signal,ADX
3953,MA120,RSI signal,ADOSC
3954,MA120,RSI signal,Volume_OSC
3955,MA120,RSI signal,upperband
3956,MA120,RSI signal,middleband
3957,MA120,RSI signal,lowerband
3958,MA120,CCI,A_Ratio
3959,MA120,CCI,B_Ratio
3960,MA120,CCI,ATR
3961,MA120,CCI,UpDI
3962,MA120,CCI,DownDI
3963,MA120,CCI,MFI
3964,MA120,CCI,Momentum
3965,MA120,CCI,Sonar
3966,MA120,CCI,Sonar_sig5
3967,MA120,CCI,STDEV
3968,MA120,CCI,Sigma
3969,MA120,CCI,TRIX
3970,MA120,CCI,VR
3971,MA120,CCI,WILLR
3972,MA120,CCI,Psy
3973,MA120,CCI,Disparity20
3974,MA120,CCI,Disparity60
3975,MA120,CCI,ADX
3976,MA120,CCI,ADOSC
3977,MA120,CCI,Volume_OSC
3978,MA120,CCI,upperband
3979,MA120,CCI,middleband
3980,MA120,CCI,lowerband
3981,MA120,A_Ratio,B_Ratio
3982,MA120,A_Ratio,ATR
3983,MA120,A_Ratio,UpDI
3984,MA120,A_Ratio,DownDI
3985,MA120,A_Ratio,MFI
3986,MA120,A_Ratio,Momentum
3987,MA120,A_Ratio,Sonar
3988,MA120,A_Ratio,Sonar_sig5
3989,MA120,A_Ratio,STDEV
3990,MA120,A_Ratio,Sigma
3991,MA120,A_Ratio,TRIX
3992,MA120,A_Ratio,VR
3993,MA120,A_Ratio,WILLR
3994,MA120,A_Ratio,Psy
3995,MA120,A_Ratio,Disparity20
3996,MA120,A_Ratio,Disparity60
3997,MA120,A_Ratio,ADX
3998,MA120,A_Ratio,ADOSC
3999,MA120,A_Ratio,Volume_OSC
4000,MA120,A_Ratio,upperband
4001,MA120,A_Ratio,middleband
4002,MA120,A_Ratio,lowerband
4003,MA120,B_Ratio,ATR
4004,MA120,B_Ratio,UpDI
4005,MA120,B_Ratio,DownDI
4006,MA120,B_Ratio,MFI
4007,MA120,B_Ratio,Momentum
4008,MA120,B_Ratio,Sonar
4009,MA120,B_Ratio,Sonar_sig5
4010,MA120,B_Ratio,STDEV
4011,MA120,B_Ratio,Sigma
4012,MA120,B_Ratio,TRIX
4013,MA120,B_Ratio,VR
4014,MA120,B_Ratio,WILLR
4015,MA120,B_Ratio,Psy
4016,MA120,B_Ratio,Disparity20
4017,MA120,B_Ratio,Disparity60
4018,MA120,B_Ratio,ADX
4019,MA120,B_Ratio,ADOSC
4020,MA120,B_Ratio,Volume_OSC
4021,MA120,B_Ratio,upperband
4022,MA120,B_Ratio,middleband
4023,MA120,B_Ratio,lowerband
4024,MA120,ATR,UpDI
4025,MA120,ATR,DownDI
4026,MA120,ATR,MFI
4027,MA120,ATR,Momentum
4028,MA120,ATR,Sonar
4029,MA120,ATR,Sonar_sig5
4030,MA120,ATR,STDEV
4031,MA120,ATR,Sigma
4032,MA120,ATR,TRIX
4033,MA120,ATR,VR
4034,MA120,ATR,WILLR
4035,MA120,ATR,Psy
4036,MA120,ATR,Disparity20
4037,MA120,ATR,Disparity60
4038,MA120,ATR,ADX
4039,MA120,ATR,ADOSC
4040,MA120,ATR,Volume_OSC
4041,MA120,ATR,upperband
4042,MA120,ATR,middleband
4043,MA120,ATR,lowerband
4044,MA120,UpDI,DownDI
4045,MA120,UpDI,MFI
4046,MA120,UpDI,Momentum
4047,MA120,UpDI,Sonar
4048,MA120,UpDI,Sonar_sig5
4049,MA120,UpDI,STDEV
4050,MA120,UpDI,Sigma
4051,MA120,UpDI,TRIX
4052,MA120,UpDI,VR
4053,MA120,UpDI,WILLR
4054,MA120,UpDI,Psy
4055,MA120,UpDI,Disparity20
4056,MA120,UpDI,Disparity60
4057,MA120,UpDI,ADX
4058,MA120,UpDI,ADOSC
4059,MA120,UpDI,Volume_OSC
4060,MA120,UpDI,upperband
4061,MA120,UpDI,middleband
4062,MA120,UpDI,lowerband
4063,MA120,DownDI,MFI
4064,MA120,DownDI,Momentum
4065,MA120,DownDI,Sonar
4066,MA120,DownDI,Sonar_sig5
4067,MA120,DownDI,STDEV
4068,MA120,DownDI,Sigma
4069,MA120,DownDI,TRIX
4070,MA120,DownDI,VR
4071,MA120,DownDI,WILLR
4072,MA120,DownDI,Psy
4073,MA120,DownDI,Disparity20
4074,MA120,DownDI,Disparity60
4075,MA120,DownDI,ADX
4076,MA120,DownDI,ADOSC
4077,MA120,DownDI,Volume_OSC
4078,MA120,DownDI,upperband
4079,MA120,DownDI,middleband
4080,MA120,DownDI,lowerband
4081,MA120,MFI,Momentum
4082,MA120,MFI,Sonar
4083,MA120,MFI,Sonar_sig5
4084,MA120,MFI,STDEV
4085,MA120,MFI,Sigma
4086,MA120,MFI,TRIX
4087,MA120,MFI,VR
4088,MA120,MFI,WILLR
4089,MA120,MFI,Psy
4090,MA120,MFI,Disparity20
4091,MA120,MFI,Disparity60
4092,MA120,MFI,ADX
4093,MA120,MFI,ADOSC
4094,MA120,MFI,Volume_OSC
4095,MA120,MFI,upperband
4096,MA120,MFI,middleband
4097,MA120,MFI,lowerband
4098,MA120,Momentum,Sonar
4099,MA120,Momentum,Sonar_sig5
4100,MA120,Momentum,STDEV
4101,MA120,Momentum,Sigma
4102,MA120,Momentum,TRIX
4103,MA120,Momentum,VR
4104,MA120,Momentum,WILLR
4105,MA120,Momentum,Psy
4106,MA120,Momentum,Disparity20
4107,MA120,Momentum,Disparity60
4108,MA120,Momentum,ADX
4109,MA120,Momentum,ADOSC
4110,MA120,Momentum,Volume_OSC
4111,MA120,Momentum,upperband
4112,MA120,Momentum,middleband
4113,MA120,Momentum,lowerband
4114,MA120,Sonar,Sonar_sig5
4115,MA120,Sonar,STDEV
4116,MA120,Sonar,Sigma
4117,MA120,Sonar,TRIX
4118,MA120,Sonar,VR
4119,MA120,Sonar,WILLR
4120,MA120,Sonar,Psy
4121,MA120,Sonar,Disparity20
4122,MA120,Sonar,Disparity60
4123,MA120,Sonar,ADX
4124,MA120,Sonar,ADOSC
4125,MA120,Sonar,Volume_OSC
4126,MA120,Sonar,upperband
4127,MA120,Sonar,middleband
4128,MA120,Sonar,lowerband
4129,MA120,Sonar_sig5,STDEV
4130,MA120,Sonar_sig5,Sigma
4131,MA120,Sonar_sig5,TRIX
4132,MA120,Sonar_sig5,VR
4133,MA120,Sonar_sig5,WILLR
4134,MA120,Sonar_sig5,Psy
4135,MA120,Sonar_sig5,Disparity20
4136,MA120,Sonar_sig5,Disparity60
4137,MA120,Sonar_sig5,ADX
4138,MA120,Sonar_sig5,ADOSC
4139,MA120,Sonar_sig5,Volume_OSC
4140,MA120,Sonar_sig5,upperband
4141,MA120,Sonar_sig5,middleband
4142,MA120,Sonar_sig5,lowerband
4143,MA120,STDEV,Sigma
4144,MA120,STDEV,TRIX
4145,MA120,STDEV,VR
4146,MA120,STDEV,WILLR
4147,MA120,STDEV,Psy
4148,MA120,STDEV,Disparity20
4149,MA120,STDEV,Disparity60
4150,MA120,STDEV,ADX
4151,MA120,STDEV,ADOSC
4152,MA120,STDEV,Volume_OSC
4153,MA120,STDEV,upperband
4154,MA120,STDEV,middleband
4155,MA120,STDEV,lowerband
4156,MA120,Sigma,TRIX
4157,MA120,Sigma,VR
4158,MA120,Sigma,WILLR
4159,MA120,Sigma,Psy
4160,MA120,Sigma,Disparity20
4161,MA120,Sigma,Disparity60
4162,MA120,Sigma,ADX
4163,MA120,Sigma,ADOSC
4164,MA120,Sigma,Volume_OSC
4165,MA120,Sigma,upperband
4166,MA120,Sigma,middleband
4167,MA120,Sigma,lowerband
4168,MA120,TRIX,VR
4169,MA120,TRIX,WILLR
4170,MA120,TRIX,Psy
4171,MA120,TRIX,Disparity20
4172,MA120,TRIX,Disparity60
4173,MA120,TRIX,ADX
4174,MA120,TRIX,ADOSC
4175,MA120,TRIX,Volume_OSC
4176,MA120,TRIX,upperband
4177,MA120,TRIX,middleband
4178,MA120,TRIX,lowerband
4179,MA120,VR,WILLR
4180,MA120,VR,Psy
4181,MA120,VR,Disparity20
4182,MA120,VR,Disparity60
4183,MA120,VR,ADX
4184,MA120,VR,ADOSC
4185,MA120,VR,Volume_OSC
4186,MA120,VR,upperband
4187,MA120,VR,middleband
4188,MA120,VR,lowerband
4189,MA120,WILLR,Psy
4190,MA120,WILLR,Disparity20
4191,MA120,WILLR,Disparity60
4192,MA120,WILLR,ADX
4193,MA120,WILLR,ADOSC
4194,MA120,WILLR,Volume_OSC
4195,MA120,WILLR,upperband
4196,MA120,WILLR,middleband
4197,MA120,WILLR,lowerband
4198,MA120,Psy,Disparity20
4199,MA120,Psy,Disparity60
4200,MA120,Psy,ADX
4201,MA120,Psy,ADOSC
4202,MA120,Psy,Volume_OSC
4203,MA120,Psy,upperband
4204,MA120,Psy,middleband
4205,MA120,Psy,lowerband
4206,MA120,Disparity20,Disparity60
4207,MA120,Disparity20,ADX
4208,MA120,Disparity20,ADOSC
4209,MA120,Disparity20,Volume_OSC
4210,MA120,Disparity20,upperband
4211,MA120,Disparity20,middleband
4212,MA120,Disparity20,lowerband
4213,MA120,Disparity60,ADX
4214,MA120,Disparity60,ADOSC
4215,MA120,Disparity60,Volume_OSC
4216,MA120,Disparity60,upperband
4217,MA120,Disparity60,middleband
4218,MA120,Disparity60,lowerband
4219,MA120,ADX,ADOSC
4220,MA120,ADX,Volume_OSC
4221,MA120,ADX,upperband
4222,MA120,ADX,middleband
4223,MA120,ADX,lowerband
4224,MA120,ADOSC,Volume_OSC
4225,MA120,ADOSC,upperband
4226,MA120,ADOSC,middleband
4227,MA120,ADOSC,lowerband
4228,MA120,Volume_OSC,upperband
4229,MA120,Volume_OSC,middleband
4230,MA120,Volume_OSC,lowerband
4231,MA120,upperband,middleband
4232,MA120,upperband,lowerband
4233,MA120,middleband,lowerband
4234,MA5_gra,MA20_gra,MA60_gra
4235,MA5_gra,MA20_gra,MA120_gra
4236,MA5_gra,MA20_gra,V_MA5
4237,MA5_gra,MA20_gra,V_MA20
4238,MA5_gra,MA20_gra,V_MA60
4239,MA5_gra,MA20_gra,V_MA120
4240,MA5_gra,MA20_gra,EMA5
4241,MA5_gra,MA20_gra,EMA20
4242,MA5_gra,MA20_gra,EMA60
4243,MA5_gra,MA20_gra,EMA120
4244,MA5_gra,MA20_gra,MACD
4245,MA5_gra,MA20_gra,MACD_sig9
4246,MA5_gra,MA20_gra,MACD_OSC
4247,MA5_gra,MA20_gra,Fast%K
4248,MA5_gra,MA20_gra,Fast%D
4249,MA5_gra,MA20_gra,Slow%K
4250,MA5_gra,MA20_gra,Slow%D
4251,MA5_gra,MA20_gra,RSI14
4252,MA5_gra,MA20_gra,RSI signal
4253,MA5_gra,MA20_gra,CCI
4254,MA5_gra,MA20_gra,A_Ratio
4255,MA5_gra,MA20_gra,B_Ratio
4256,MA5_gra,MA20_gra,ATR
4257,MA5_gra,MA20_gra,UpDI
4258,MA5_gra,MA20_gra,DownDI
4259,MA5_gra,MA20_gra,MFI
4260,MA5_gra,MA20_gra,Momentum
4261,MA5_gra,MA20_gra,Sonar
4262,MA5_gra,MA20_gra,Sonar_sig5
4263,MA5_gra,MA20_gra,STDEV
4264,MA5_gra,MA20_gra,Sigma
4265,MA5_gra,MA20_gra,TRIX
4266,MA5_gra,MA20_gra,VR
4267,MA5_gra,MA20_gra,WILLR
4268,MA5_gra,MA20_gra,Psy
4269,MA5_gra,MA20_gra,Disparity20
4270,MA5_gra,MA20_gra,Disparity60
4271,MA5_gra,MA20_gra,ADX
4272,MA5_gra,MA20_gra,ADOSC
4273,MA5_gra,MA20_gra,Volume_OSC
4274,MA5_gra,MA20_gra,upperband
4275,MA5_gra,MA20_gra,middleband
4276,MA5_gra,MA20_gra,lowerband
4277,MA5_gra,MA60_gra,MA120_gra
4278,MA5_gra,MA60_gra,V_MA5
4279,MA5_gra,MA60_gra,V_MA20
4280,MA5_gra,MA60_gra,V_MA60
4281,MA5_gra,MA60_gra,V_MA120
4282,MA5_gra,MA60_gra,EMA5
4283,MA5_gra,MA60_gra,EMA20
4284,MA5_gra,MA60_gra,EMA60
4285,MA5_gra,MA60_gra,EMA120
4286,MA5_gra,MA60_gra,MACD
4287,MA5_gra,MA60_gra,MACD_sig9
4288,MA5_gra,MA60_gra,MACD_OSC
4289,MA5_gra,MA60_gra,Fast%K
4290,MA5_gra,MA60_gra,Fast%D
4291,MA5_gra,MA60_gra,Slow%K
4292,MA5_gra,MA60_gra,Slow%D
4293,MA5_gra,MA60_gra,RSI14
4294,MA5_gra,MA60_gra,RSI signal
4295,MA5_gra,MA60_gra,CCI
4296,MA5_gra,MA60_gra,A_Ratio
4297,MA5_gra,MA60_gra,B_Ratio
4298,MA5_gra,MA60_gra,ATR
4299,MA5_gra,MA60_gra,UpDI
4300,MA5_gra,MA60_gra,DownDI
4301,MA5_gra,MA60_gra,MFI
4302,MA5_gra,MA60_gra,Momentum
4303,MA5_gra,MA60_gra,Sonar
4304,MA5_gra,MA60_gra,Sonar_sig5
4305,MA5_gra,MA60_gra,STDEV
4306,MA5_gra,MA60_gra,Sigma
4307,MA5_gra,MA60_gra,TRIX
4308,MA5_gra,MA60_gra,VR
4309,MA5_gra,MA60_gra,WILLR
4310,MA5_gra,MA60_gra,Psy
4311,MA5_gra,MA60_gra,Disparity20
4312,MA5_gra,MA60_gra,Disparity60
4313,MA5_gra,MA60_gra,ADX
4314,MA5_gra,MA60_gra,ADOSC
4315,MA5_gra,MA60_gra,Volume_OSC
4316,MA5_gra,MA60_gra,upperband
4317,MA5_gra,MA60_gra,middleband
4318,MA5_gra,MA60_gra,lowerband
4319,MA5_gra,MA120_gra,V_MA5
4320,MA5_gra,MA120_gra,V_MA20
4321,MA5_gra,MA120_gra,V_MA60
4322,MA5_gra,MA120_gra,V_MA120
4323,MA5_gra,MA120_gra,EMA5
4324,MA5_gra,MA120_gra,EMA20
4325,MA5_gra,MA120_gra,EMA60
4326,MA5_gra,MA120_gra,EMA120
4327,MA5_gra,MA120_gra,MACD
4328,MA5_gra,MA120_gra,MACD_sig9
4329,MA5_gra,MA120_gra,MACD_OSC
4330,MA5_gra,MA120_gra,Fast%K
4331,MA5_gra,MA120_gra,Fast%D
4332,MA5_gra,MA120_gra,Slow%K
4333,MA5_gra,MA120_gra,Slow%D
4334,MA5_gra,MA120_gra,RSI14
4335,MA5_gra,MA120_gra,RSI signal
4336,MA5_gra,MA120_gra,CCI
4337,MA5_gra,MA120_gra,A_Ratio
4338,MA5_gra,MA120_gra,B_Ratio
4339,MA5_gra,MA120_gra,ATR
4340,MA5_gra,MA120_gra,UpDI
4341,MA5_gra,MA120_gra,DownDI
4342,MA5_gra,MA120_gra,MFI
4343,MA5_gra,MA120_gra,Momentum
4344,MA5_gra,MA120_gra,Sonar
4345,MA5_gra,MA120_gra,Sonar_sig5
4346,MA5_gra,MA120_gra,STDEV
4347,MA5_gra,MA120_gra,Sigma
4348,MA5_gra,MA120_gra,TRIX
4349,MA5_gra,MA120_gra,VR
4350,MA5_gra,MA120_gra,WILLR
4351,MA5_gra,MA120_gra,Psy
4352,MA5_gra,MA120_gra,Disparity20
4353,MA5_gra,MA120_gra,Disparity60
4354,MA5_gra,MA120_gra,ADX
4355,MA5_gra,MA120_gra,ADOSC
4356,MA5_gra,MA120_gra,Volume_OSC
4357,MA5_gra,MA120_gra,upperband
4358,MA5_gra,MA120_gra,middleband
4359,MA5_gra,MA120_gra,lowerband
4360,MA5_gra,V_MA5,V_MA20
4361,MA5_gra,V_MA5,V_MA60
4362,MA5_gra,V_MA5,V_MA120
4363,MA5_gra,V_MA5,EMA5
4364,MA5_gra,V_MA5,EMA20
4365,MA5_gra,V_MA5,EMA60
4366,MA5_gra,V_MA5,EMA120
4367,MA5_gra,V_MA5,MACD
4368,MA5_gra,V_MA5,MACD_sig9
4369,MA5_gra,V_MA5,MACD_OSC
4370,MA5_gra,V_MA5,Fast%K
4371,MA5_gra,V_MA5,Fast%D
4372,MA5_gra,V_MA5,Slow%K
4373,MA5_gra,V_MA5,Slow%D
4374,MA5_gra,V_MA5,RSI14
4375,MA5_gra,V_MA5,RSI signal
4376,MA5_gra,V_MA5,CCI
4377,MA5_gra,V_MA5,A_Ratio
4378,MA5_gra,V_MA5,B_Ratio
4379,MA5_gra,V_MA5,ATR
4380,MA5_gra,V_MA5,UpDI
4381,MA5_gra,V_MA5,DownDI
4382,MA5_gra,V_MA5,MFI
4383,MA5_gra,V_MA5,Momentum
4384,MA5_gra,V_MA5,Sonar
4385,MA5_gra,V_MA5,Sonar_sig5
4386,MA5_gra,V_MA5,STDEV
4387,MA5_gra,V_MA5,Sigma
4388,MA5_gra,V_MA5,TRIX
4389,MA5_gra,V_MA5,VR
4390,MA5_gra,V_MA5,WILLR
4391,MA5_gra,V_MA5,Psy
4392,MA5_gra,V_MA5,Disparity20
4393,MA5_gra,V_MA5,Disparity60
4394,MA5_gra,V_MA5,ADX
4395,MA5_gra,V_MA5,ADOSC
4396,MA5_gra,V_MA5,Volume_OSC
4397,MA5_gra,V_MA5,upperband
4398,MA5_gra,V_MA5,middleband
4399,MA5_gra,V_MA5,lowerband
4400,MA5_gra,V_MA20,V_MA60
4401,MA5_gra,V_MA20,V_MA120
4402,MA5_gra,V_MA20,EMA5
4403,MA5_gra,V_MA20,EMA20
4404,MA5_gra,V_MA20,EMA60
4405,MA5_gra,V_MA20,EMA120
4406,MA5_gra,V_MA20,MACD
4407,MA5_gra,V_MA20,MACD_sig9
4408,MA5_gra,V_MA20,MACD_OSC
4409,MA5_gra,V_MA20,Fast%K
4410,MA5_gra,V_MA20,Fast%D
4411,MA5_gra,V_MA20,Slow%K
4412,MA5_gra,V_MA20,Slow%D
4413,MA5_gra,V_MA20,RSI14
4414,MA5_gra,V_MA20,RSI signal
4415,MA5_gra,V_MA20,CCI
4416,MA5_gra,V_MA20,A_Ratio
4417,MA5_gra,V_MA20,B_Ratio
4418,MA5_gra,V_MA20,ATR
4419,MA5_gra,V_MA20,UpDI
4420,MA5_gra,V_MA20,DownDI
4421,MA5_gra,V_MA20,MFI
4422,MA5_gra,V_MA20,Momentum
4423,MA5_gra,V_MA20,Sonar
4424,MA5_gra,V_MA20,Sonar_sig5
4425,MA5_gra,V_MA20,STDEV
4426,MA5_gra,V_MA20,Sigma
4427,MA5_gra,V_MA20,TRIX
4428,MA5_gra,V_MA20,VR
4429,MA5_gra,V_MA20,WILLR
4430,MA5_gra,V_MA20,Psy
4431,MA5_gra,V_MA20,Disparity20
4432,MA5_gra,V_MA20,Disparity60
4433,MA5_gra,V_MA20,ADX
4434,MA5_gra,V_MA20,ADOSC
4435,MA5_gra,V_MA20,Volume_OSC
4436,MA5_gra,V_MA20,upperband
4437,MA5_gra,V_MA20,middleband
4438,MA5_gra,V_MA20,lowerband
4439,MA5_gra,V_MA60,V_MA120
4440,MA5_gra,V_MA60,EMA5
4441,MA5_gra,V_MA60,EMA20
4442,MA5_gra,V_MA60,EMA60
4443,MA5_gra,V_MA60,EMA120
4444,MA5_gra,V_MA60,MACD
4445,MA5_gra,V_MA60,MACD_sig9
4446,MA5_gra,V_MA60,MACD_OSC
4447,MA5_gra,V_MA60,Fast%K
4448,MA5_gra,V_MA60,Fast%D
4449,MA5_gra,V_MA60,Slow%K
4450,MA5_gra,V_MA60,Slow%D
4451,MA5_gra,V_MA60,RSI14
4452,MA5_gra,V_MA60,RSI signal
4453,MA5_gra,V_MA60,CCI
4454,MA5_gra,V_MA60,A_Ratio
4455,MA5_gra,V_MA60,B_Ratio
4456,MA5_gra,V_MA60,ATR
4457,MA5_gra,V_MA60,UpDI
4458,MA5_gra,V_MA60,DownDI
4459,MA5_gra,V_MA60,MFI
4460,MA5_gra,V_MA60,Momentum
4461,MA5_gra,V_MA60,Sonar
4462,MA5_gra,V_MA60,Sonar_sig5
4463,MA5_gra,V_MA60,STDEV
4464,MA5_gra,V_MA60,Sigma
4465,MA5_gra,V_MA60,TRIX
4466,MA5_gra,V_MA60,VR
4467,MA5_gra,V_MA60,WILLR
4468,MA5_gra,V_MA60,Psy
4469,MA5_gra,V_MA60,Disparity20
4470,MA5_gra,V_MA60,Disparity60
4471,MA5_gra,V_MA60,ADX
4472,MA5_gra,V_MA60,ADOSC
4473,MA5_gra,V_MA60,Volume_OSC
4474,MA5_gra,V_MA60,upperband
4475,MA5_gra,V_MA60,middleband
4476,MA5_gra,V_MA60,lowerband
4477,MA5_gra,V_MA120,EMA5
4478,MA5_gra,V_MA120,EMA20
4479,MA5_gra,V_MA120,EMA60
4480,MA5_gra,V_MA120,EMA120
4481,MA5_gra,V_MA120,MACD
4482,MA5_gra,V_MA120,MACD_sig9
4483,MA5_gra,V_MA120,MACD_OSC
